,source,target,gene_A,gene_B,type_gene_A,type_gene_B,MeanLR
3569,Fibroblast,Neural,IL1B,IL1R2,Ligand,Receptor,2.245
3570,Fibroblast,MSC,IL1B,IL1R2,Ligand,Receptor,2.245
3571,Fibroblast,Fibroblast,IL1B,IL1R2,Ligand,Receptor,2.245
3572,Fibroblast,Megakaryocyte,IL1B,IL1R2,Ligand,Receptor,2.245
3573,Fibroblast,Myeloid,IL1B,IL1R2,Ligand,Receptor,2.245
3574,Megakaryocyte,Neural,IL1B,IL1R2,Ligand,Receptor,2.245
3575,Megakaryocyte,MSC,IL1B,IL1R2,Ligand,Receptor,2.245
3576,Megakaryocyte,Fibroblast,IL1B,IL1R2,Ligand,Receptor,2.245
3577,Megakaryocyte,Megakaryocyte,IL1B,IL1R2,Ligand,Receptor,2.245
3578,Megakaryocyte,Myeloid,IL1B,IL1R2,Ligand,Receptor,2.245
3579,Myeloid,Neural,IL1B,IL1R2,Ligand,Receptor,2.245
3580,Myeloid,MSC,IL1B,IL1R2,Ligand,Receptor,2.245
3581,Myeloid,Fibroblast,IL1B,IL1R2,Ligand,Receptor,2.245
3582,Myeloid,Megakaryocyte,IL1B,IL1R2,Ligand,Receptor,2.245
3583,Myeloid,Myeloid,IL1B,IL1R2,Ligand,Receptor,2.245
3584,Neural,Neural,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3585,MSC,Neural,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3586,Fibroblast,Neural,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3587,Megakaryocyte,Neural,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3588,Myeloid,Neural,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3589,Neural,MSC,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3590,MSC,MSC,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3591,Fibroblast,MSC,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3592,Megakaryocyte,MSC,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3593,Myeloid,MSC,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3594,Neural,Fibroblast,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3595,MSC,Fibroblast,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3596,Fibroblast,Fibroblast,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3597,Megakaryocyte,Fibroblast,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3598,Myeloid,Fibroblast,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3599,Neural,Megakaryocyte,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3600,MSC,Megakaryocyte,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3601,Fibroblast,Megakaryocyte,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3602,Megakaryocyte,Megakaryocyte,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3603,Myeloid,Megakaryocyte,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3604,Neural,Myeloid,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3605,MSC,Myeloid,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3606,Fibroblast,Myeloid,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3607,Megakaryocyte,Myeloid,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3608,Myeloid,Myeloid,TNFSF13B,TNFRSF13B,Ligand,Receptor,2.195
3609,Neural,Neural,IL4R,IL4R,Ligand,Receptor,2.245
3610,MSC,Neural,IL4R,IL4R,Ligand,Receptor,2.245
3611,Fibroblast,Neural,IL4R,IL4R,Ligand,Receptor,2.245
3612,Megakaryocyte,Neural,IL4R,IL4R,Ligand,Receptor,2.245
3613,Myeloid,Neural,IL4R,IL4R,Ligand,Receptor,2.245
3614,Neural,MSC,IL4R,IL4R,Ligand,Receptor,2.245
3615,MSC,MSC,IL4R,IL4R,Ligand,Receptor,2.245
3616,Fibroblast,MSC,IL4R,IL4R,Ligand,Receptor,2.245
3617,Megakaryocyte,MSC,IL4R,IL4R,Ligand,Receptor,2.245
3618,Myeloid,MSC,IL4R,IL4R,Ligand,Receptor,2.245
3619,Neural,Fibroblast,IL4R,IL4R,Ligand,Receptor,2.245
3620,MSC,Fibroblast,IL4R,IL4R,Ligand,Receptor,2.245
3621,Fibroblast,Fibroblast,IL4R,IL4R,Ligand,Receptor,2.245
3622,Megakaryocyte,Fibroblast,IL4R,IL4R,Ligand,Receptor,2.245
3623,Myeloid,Fibroblast,IL4R,IL4R,Ligand,Receptor,2.245
3624,Neural,Megakaryocyte,IL4R,IL4R,Ligand,Receptor,2.245
3625,MSC,Megakaryocyte,IL4R,IL4R,Ligand,Receptor,2.245
3626,Fibroblast,Megakaryocyte,IL4R,IL4R,Ligand,Receptor,2.245
3627,Megakaryocyte,Megakaryocyte,IL4R,IL4R,Ligand,Receptor,2.245
3628,Myeloid,Megakaryocyte,IL4R,IL4R,Ligand,Receptor,2.245
3629,Neural,Myeloid,IL4R,IL4R,Ligand,Receptor,2.245
3630,MSC,Myeloid,IL4R,IL4R,Ligand,Receptor,2.245
3631,Fibroblast,Myeloid,IL4R,IL4R,Ligand,Receptor,2.245
3632,Megakaryocyte,Myeloid,IL4R,IL4R,Ligand,Receptor,2.245
3633,Myeloid,Myeloid,IL4R,IL4R,Ligand,Receptor,2.245
3634,Neural,Neural,C4B,CR1,Ligand,Receptor,2.184
3635,Neural,MSC,C4B,CR1,Ligand,Receptor,2.184
3636,Neural,Fibroblast,C4B,CR1,Ligand,Receptor,2.184
3637,Neural,Megakaryocyte,C4B,CR1,Ligand,Receptor,2.184
3638,Neural,Myeloid,C4B,CR1,Ligand,Receptor,2.184
3639,MSC,Neural,C4B,CR1,Ligand,Receptor,2.184
3640,MSC,MSC,C4B,CR1,Ligand,Receptor,2.184
3641,MSC,Fibroblast,C4B,CR1,Ligand,Receptor,2.184
3642,MSC,Megakaryocyte,C4B,CR1,Ligand,Receptor,2.184
3643,MSC,Myeloid,C4B,CR1,Ligand,Receptor,2.184
3644,Fibroblast,Neural,C4B,CR1,Ligand,Receptor,2.184
3645,Fibroblast,MSC,C4B,CR1,Ligand,Receptor,2.184
3646,Fibroblast,Fibroblast,C4B,CR1,Ligand,Receptor,2.184
3647,Fibroblast,Megakaryocyte,C4B,CR1,Ligand,Receptor,2.184
3648,Fibroblast,Myeloid,C4B,CR1,Ligand,Receptor,2.184
3649,Megakaryocyte,Neural,C4B,CR1,Ligand,Receptor,2.184
3650,Megakaryocyte,MSC,C4B,CR1,Ligand,Receptor,2.184
3651,Megakaryocyte,Fibroblast,C4B,CR1,Ligand,Receptor,2.184
3652,Megakaryocyte,Megakaryocyte,C4B,CR1,Ligand,Receptor,2.184
3653,Megakaryocyte,Myeloid,C4B,CR1,Ligand,Receptor,2.184
3654,Myeloid,Neural,C4B,CR1,Ligand,Receptor,2.184
3655,Myeloid,MSC,C4B,CR1,Ligand,Receptor,2.184
3656,Myeloid,Fibroblast,C4B,CR1,Ligand,Receptor,2.184
3657,Myeloid,Megakaryocyte,C4B,CR1,Ligand,Receptor,2.184
3658,Myeloid,Myeloid,C4B,CR1,Ligand,Receptor,2.184
3659,Neural,Neural,ZG16B,TLR6,Ligand,Receptor,2.209
3660,Neural,MSC,ZG16B,TLR6,Ligand,Receptor,2.209
3661,Neural,Fibroblast,ZG16B,TLR6,Ligand,Receptor,2.209
3662,Neural,Megakaryocyte,ZG16B,TLR6,Ligand,Receptor,2.209
3663,Neural,Myeloid,ZG16B,TLR6,Ligand,Receptor,2.209
3664,MSC,Neural,ZG16B,TLR6,Ligand,Receptor,2.209
3665,MSC,MSC,ZG16B,TLR6,Ligand,Receptor,2.209
3666,MSC,Fibroblast,ZG16B,TLR6,Ligand,Receptor,2.209
3667,MSC,Megakaryocyte,ZG16B,TLR6,Ligand,Receptor,2.209
3668,MSC,Myeloid,ZG16B,TLR6,Ligand,Receptor,2.209
3669,Fibroblast,Neural,ZG16B,TLR6,Ligand,Receptor,2.209
3670,Fibroblast,MSC,ZG16B,TLR6,Ligand,Receptor,2.209
3671,Fibroblast,Fibroblast,ZG16B,TLR6,Ligand,Receptor,2.209
3672,Fibroblast,Megakaryocyte,ZG16B,TLR6,Ligand,Receptor,2.209
3673,Fibroblast,Myeloid,ZG16B,TLR6,Ligand,Receptor,2.209
3674,Megakaryocyte,Neural,ZG16B,TLR6,Ligand,Receptor,2.209
3675,Megakaryocyte,MSC,ZG16B,TLR6,Ligand,Receptor,2.209
3676,Megakaryocyte,Fibroblast,ZG16B,TLR6,Ligand,Receptor,2.209
3677,Megakaryocyte,Megakaryocyte,ZG16B,TLR6,Ligand,Receptor,2.209
3678,Megakaryocyte,Myeloid,ZG16B,TLR6,Ligand,Receptor,2.209
3679,Myeloid,Neural,ZG16B,TLR6,Ligand,Receptor,2.209
3680,Myeloid,MSC,ZG16B,TLR6,Ligand,Receptor,2.209
3681,Myeloid,Fibroblast,ZG16B,TLR6,Ligand,Receptor,2.209
3682,Myeloid,Megakaryocyte,ZG16B,TLR6,Ligand,Receptor,2.209
3683,Myeloid,Myeloid,ZG16B,TLR6,Ligand,Receptor,2.209
3684,Neural,Neural,ICAM4,ITGAV,Ligand,Receptor,2.138
3685,MSC,Neural,ICAM4,ITGAV,Ligand,Receptor,2.138
3686,Fibroblast,Neural,ICAM4,ITGAV,Ligand,Receptor,2.138
3687,Megakaryocyte,Neural,ICAM4,ITGAV,Ligand,Receptor,2.138
3688,Myeloid,Neural,ICAM4,ITGAV,Ligand,Receptor,2.138
3689,Neural,MSC,ICAM4,ITGAV,Ligand,Receptor,2.138
3690,MSC,MSC,ICAM4,ITGAV,Ligand,Receptor,2.138
3691,Fibroblast,MSC,ICAM4,ITGAV,Ligand,Receptor,2.138
3692,Megakaryocyte,MSC,ICAM4,ITGAV,Ligand,Receptor,2.138
3693,Myeloid,MSC,ICAM4,ITGAV,Ligand,Receptor,2.138
3694,Neural,Fibroblast,ICAM4,ITGAV,Ligand,Receptor,2.138
3695,MSC,Fibroblast,ICAM4,ITGAV,Ligand,Receptor,2.138
3696,Fibroblast,Fibroblast,ICAM4,ITGAV,Ligand,Receptor,2.138
3697,Megakaryocyte,Fibroblast,ICAM4,ITGAV,Ligand,Receptor,2.138
3698,Myeloid,Fibroblast,ICAM4,ITGAV,Ligand,Receptor,2.138
3699,Neural,Megakaryocyte,ICAM4,ITGAV,Ligand,Receptor,2.138
3700,MSC,Megakaryocyte,ICAM4,ITGAV,Ligand,Receptor,2.138
3701,Fibroblast,Megakaryocyte,ICAM4,ITGAV,Ligand,Receptor,2.138
3702,Megakaryocyte,Megakaryocyte,ICAM4,ITGAV,Ligand,Receptor,2.138
3703,Myeloid,Megakaryocyte,ICAM4,ITGAV,Ligand,Receptor,2.138
3704,Neural,Myeloid,ICAM4,ITGAV,Ligand,Receptor,2.138
3705,MSC,Myeloid,ICAM4,ITGAV,Ligand,Receptor,2.138
3706,Fibroblast,Myeloid,ICAM4,ITGAV,Ligand,Receptor,2.138
3707,Megakaryocyte,Myeloid,ICAM4,ITGAV,Ligand,Receptor,2.138
3708,Myeloid,Myeloid,ICAM4,ITGAV,Ligand,Receptor,2.138
3709,Neural,Neural,ITPK1,IGF1R,Ligand,Receptor,2.212
3710,MSC,Neural,ITPK1,IGF1R,Ligand,Receptor,2.212
3711,Fibroblast,Neural,ITPK1,IGF1R,Ligand,Receptor,2.212
3712,Megakaryocyte,Neural,ITPK1,IGF1R,Ligand,Receptor,2.212
3713,Myeloid,Neural,ITPK1,IGF1R,Ligand,Receptor,2.212
3714,Neural,MSC,ITPK1,IGF1R,Ligand,Receptor,2.212
3715,MSC,MSC,ITPK1,IGF1R,Ligand,Receptor,2.212
3716,Fibroblast,MSC,ITPK1,IGF1R,Ligand,Receptor,2.212
3717,Megakaryocyte,MSC,ITPK1,IGF1R,Ligand,Receptor,2.212
3718,Myeloid,MSC,ITPK1,IGF1R,Ligand,Receptor,2.212
3719,Neural,Fibroblast,ITPK1,IGF1R,Ligand,Receptor,2.212
3720,MSC,Fibroblast,ITPK1,IGF1R,Ligand,Receptor,2.212
3721,Fibroblast,Fibroblast,ITPK1,IGF1R,Ligand,Receptor,2.212
3722,Megakaryocyte,Fibroblast,ITPK1,IGF1R,Ligand,Receptor,2.212
3723,Myeloid,Fibroblast,ITPK1,IGF1R,Ligand,Receptor,2.212
3724,Neural,Megakaryocyte,ITPK1,IGF1R,Ligand,Receptor,2.212
3725,MSC,Megakaryocyte,ITPK1,IGF1R,Ligand,Receptor,2.212
3726,Fibroblast,Megakaryocyte,ITPK1,IGF1R,Ligand,Receptor,2.212
3727,Megakaryocyte,Megakaryocyte,ITPK1,IGF1R,Ligand,Receptor,2.212
3728,Myeloid,Megakaryocyte,ITPK1,IGF1R,Ligand,Receptor,2.212
3729,Neural,Myeloid,ITPK1,IGF1R,Ligand,Receptor,2.212
3730,MSC,Myeloid,ITPK1,IGF1R,Ligand,Receptor,2.212
3731,Fibroblast,Myeloid,ITPK1,IGF1R,Ligand,Receptor,2.212
3732,Megakaryocyte,Myeloid,ITPK1,IGF1R,Ligand,Receptor,2.212
3733,Myeloid,Myeloid,ITPK1,IGF1R,Ligand,Receptor,2.212
3734,Neural,Neural,VWF,SELP,Ligand,Receptor,2.155
3735,Neural,MSC,VWF,SELP,Ligand,Receptor,2.155
3736,Neural,Fibroblast,VWF,SELP,Ligand,Receptor,2.155
3737,Neural,Megakaryocyte,VWF,SELP,Ligand,Receptor,2.155
3738,Neural,Myeloid,VWF,SELP,Ligand,Receptor,2.155
3739,MSC,Neural,VWF,SELP,Ligand,Receptor,2.155
3740,MSC,MSC,VWF,SELP,Ligand,Receptor,2.155
3741,MSC,Fibroblast,VWF,SELP,Ligand,Receptor,2.155
3742,MSC,Megakaryocyte,VWF,SELP,Ligand,Receptor,2.155
3743,MSC,Myeloid,VWF,SELP,Ligand,Receptor,2.155
3744,Fibroblast,Neural,VWF,SELP,Ligand,Receptor,2.155
3745,Fibroblast,MSC,VWF,SELP,Ligand,Receptor,2.155
3746,Fibroblast,Fibroblast,VWF,SELP,Ligand,Receptor,2.155
3747,Fibroblast,Megakaryocyte,VWF,SELP,Ligand,Receptor,2.155
3748,Fibroblast,Myeloid,VWF,SELP,Ligand,Receptor,2.155
3749,Megakaryocyte,Neural,VWF,SELP,Ligand,Receptor,2.155
3750,Megakaryocyte,MSC,VWF,SELP,Ligand,Receptor,2.155
3751,Megakaryocyte,Fibroblast,VWF,SELP,Ligand,Receptor,2.155
3752,Megakaryocyte,Megakaryocyte,VWF,SELP,Ligand,Receptor,2.155
3753,Megakaryocyte,Myeloid,VWF,SELP,Ligand,Receptor,2.155
3754,Myeloid,Neural,VWF,SELP,Ligand,Receptor,2.155
3755,Myeloid,MSC,VWF,SELP,Ligand,Receptor,2.155
3756,Myeloid,Fibroblast,VWF,SELP,Ligand,Receptor,2.155
3757,Myeloid,Megakaryocyte,VWF,SELP,Ligand,Receptor,2.155
3758,Myeloid,Myeloid,VWF,SELP,Ligand,Receptor,2.155
3759,Neural,Neural,ITPK1,IDE,Ligand,Receptor,2.181
3760,MSC,Neural,ITPK1,IDE,Ligand,Receptor,2.181
3761,Fibroblast,Neural,ITPK1,IDE,Ligand,Receptor,2.181
3762,Megakaryocyte,Neural,ITPK1,IDE,Ligand,Receptor,2.181
3763,Myeloid,Neural,ITPK1,IDE,Ligand,Receptor,2.181
3764,Neural,MSC,ITPK1,IDE,Ligand,Receptor,2.181
3765,MSC,MSC,ITPK1,IDE,Ligand,Receptor,2.181
3766,Fibroblast,MSC,ITPK1,IDE,Ligand,Receptor,2.181
3767,Megakaryocyte,MSC,ITPK1,IDE,Ligand,Receptor,2.181
3768,Myeloid,MSC,ITPK1,IDE,Ligand,Receptor,2.181
3769,Neural,Fibroblast,ITPK1,IDE,Ligand,Receptor,2.181
3770,MSC,Fibroblast,ITPK1,IDE,Ligand,Receptor,2.181
3771,Fibroblast,Fibroblast,ITPK1,IDE,Ligand,Receptor,2.181
3772,Megakaryocyte,Fibroblast,ITPK1,IDE,Ligand,Receptor,2.181
3773,Myeloid,Fibroblast,ITPK1,IDE,Ligand,Receptor,2.181
3774,Neural,Megakaryocyte,ITPK1,IDE,Ligand,Receptor,2.181
3775,MSC,Megakaryocyte,ITPK1,IDE,Ligand,Receptor,2.181
3776,Fibroblast,Megakaryocyte,ITPK1,IDE,Ligand,Receptor,2.181
3777,Megakaryocyte,Megakaryocyte,ITPK1,IDE,Ligand,Receptor,2.181
3778,Myeloid,Megakaryocyte,ITPK1,IDE,Ligand,Receptor,2.181
3779,Neural,Myeloid,ITPK1,IDE,Ligand,Receptor,2.181
3780,MSC,Myeloid,ITPK1,IDE,Ligand,Receptor,2.181
3781,Fibroblast,Myeloid,ITPK1,IDE,Ligand,Receptor,2.181
3782,Megakaryocyte,Myeloid,ITPK1,IDE,Ligand,Receptor,2.181
3783,Myeloid,Myeloid,ITPK1,IDE,Ligand,Receptor,2.181
3784,Neural,Neural,ITGAL,ICAM1,Ligand,Receptor,2.245
3785,MSC,Neural,ITGAL,ICAM1,Ligand,Receptor,2.245
3786,Fibroblast,Neural,ITGAL,ICAM1,Ligand,Receptor,2.245
3787,Megakaryocyte,Neural,ITGAL,ICAM1,Ligand,Receptor,2.245
3788,Myeloid,Neural,ITGAL,ICAM1,Ligand,Receptor,2.245
3789,Neural,MSC,ITGAL,ICAM1,Ligand,Receptor,2.245
3790,MSC,MSC,ITGAL,ICAM1,Ligand,Receptor,2.245
3791,Fibroblast,MSC,ITGAL,ICAM1,Ligand,Receptor,2.245
3792,Megakaryocyte,MSC,ITGAL,ICAM1,Ligand,Receptor,2.245
3793,Myeloid,MSC,ITGAL,ICAM1,Ligand,Receptor,2.245
3794,Neural,Fibroblast,ITGAL,ICAM1,Ligand,Receptor,2.245
3795,MSC,Fibroblast,ITGAL,ICAM1,Ligand,Receptor,2.245
3796,Fibroblast,Fibroblast,ITGAL,ICAM1,Ligand,Receptor,2.245
3797,Megakaryocyte,Fibroblast,ITGAL,ICAM1,Ligand,Receptor,2.245
3798,Myeloid,Fibroblast,ITGAL,ICAM1,Ligand,Receptor,2.245
3799,Neural,Megakaryocyte,ITGAL,ICAM1,Ligand,Receptor,2.245
3800,MSC,Megakaryocyte,ITGAL,ICAM1,Ligand,Receptor,2.245
3801,Fibroblast,Megakaryocyte,ITGAL,ICAM1,Ligand,Receptor,2.245
3802,Megakaryocyte,Megakaryocyte,ITGAL,ICAM1,Ligand,Receptor,2.245
3803,Myeloid,Megakaryocyte,ITGAL,ICAM1,Ligand,Receptor,2.245
3804,Neural,Myeloid,ITGAL,ICAM1,Ligand,Receptor,2.245
3805,MSC,Myeloid,ITGAL,ICAM1,Ligand,Receptor,2.245
3806,Fibroblast,Myeloid,ITGAL,ICAM1,Ligand,Receptor,2.245
3807,Megakaryocyte,Myeloid,ITGAL,ICAM1,Ligand,Receptor,2.245
3808,Myeloid,Myeloid,ITGAL,ICAM1,Ligand,Receptor,2.245
3809,Neural,Neural,CCL3,CNOT6,Ligand,Receptor,2.195
3810,Neural,MSC,CCL3,CNOT6,Ligand,Receptor,2.195
3811,Neural,Fibroblast,CCL3,CNOT6,Ligand,Receptor,2.195
3812,Neural,Megakaryocyte,CCL3,CNOT6,Ligand,Receptor,2.195
3813,Neural,Myeloid,CCL3,CNOT6,Ligand,Receptor,2.195
3814,MSC,Neural,CCL3,CNOT6,Ligand,Receptor,2.195
3815,MSC,MSC,CCL3,CNOT6,Ligand,Receptor,2.195
3816,MSC,Fibroblast,CCL3,CNOT6,Ligand,Receptor,2.195
3817,MSC,Megakaryocyte,CCL3,CNOT6,Ligand,Receptor,2.195
3818,MSC,Myeloid,CCL3,CNOT6,Ligand,Receptor,2.195
3819,Fibroblast,Neural,CCL3,CNOT6,Ligand,Receptor,2.195
3820,Fibroblast,MSC,CCL3,CNOT6,Ligand,Receptor,2.195
3821,Fibroblast,Fibroblast,CCL3,CNOT6,Ligand,Receptor,2.195
3822,Fibroblast,Megakaryocyte,CCL3,CNOT6,Ligand,Receptor,2.195
3823,Fibroblast,Myeloid,CCL3,CNOT6,Ligand,Receptor,2.195
3824,Megakaryocyte,Neural,CCL3,CNOT6,Ligand,Receptor,2.195
3825,Megakaryocyte,MSC,CCL3,CNOT6,Ligand,Receptor,2.195
3826,Megakaryocyte,Fibroblast,CCL3,CNOT6,Ligand,Receptor,2.195
3827,Megakaryocyte,Megakaryocyte,CCL3,CNOT6,Ligand,Receptor,2.195
3828,Megakaryocyte,Myeloid,CCL3,CNOT6,Ligand,Receptor,2.195
3829,Myeloid,Neural,CCL3,CNOT6,Ligand,Receptor,2.195
3830,Myeloid,MSC,CCL3,CNOT6,Ligand,Receptor,2.195
3831,Myeloid,Fibroblast,CCL3,CNOT6,Ligand,Receptor,2.195
3832,Myeloid,Megakaryocyte,CCL3,CNOT6,Ligand,Receptor,2.195
3833,Myeloid,Myeloid,CCL3,CNOT6,Ligand,Receptor,2.195
3834,Neural,Neural,CCL28,CCR10,Ligand,Receptor,2.2
3835,MSC,Neural,CCL28,CCR10,Ligand,Receptor,2.2
3836,Fibroblast,Neural,CCL28,CCR10,Ligand,Receptor,2.2
3837,Megakaryocyte,Neural,CCL28,CCR10,Ligand,Receptor,2.2
3838,Myeloid,Neural,CCL28,CCR10,Ligand,Receptor,2.2
3839,Neural,MSC,CCL28,CCR10,Ligand,Receptor,2.2
3840,MSC,MSC,CCL28,CCR10,Ligand,Receptor,2.2
3841,Fibroblast,MSC,CCL28,CCR10,Ligand,Receptor,2.2
3842,Megakaryocyte,MSC,CCL28,CCR10,Ligand,Receptor,2.2
3843,Myeloid,MSC,CCL28,CCR10,Ligand,Receptor,2.2
3844,Neural,Fibroblast,CCL28,CCR10,Ligand,Receptor,2.2
3845,MSC,Fibroblast,CCL28,CCR10,Ligand,Receptor,2.2
3846,Fibroblast,Fibroblast,CCL28,CCR10,Ligand,Receptor,2.2
3847,Megakaryocyte,Fibroblast,CCL28,CCR10,Ligand,Receptor,2.2
3848,Myeloid,Fibroblast,CCL28,CCR10,Ligand,Receptor,2.2
3849,Neural,Megakaryocyte,CCL28,CCR10,Ligand,Receptor,2.2
3850,MSC,Megakaryocyte,CCL28,CCR10,Ligand,Receptor,2.2
3851,Fibroblast,Megakaryocyte,CCL28,CCR10,Ligand,Receptor,2.2
3852,Megakaryocyte,Megakaryocyte,CCL28,CCR10,Ligand,Receptor,2.2
3853,Myeloid,Megakaryocyte,CCL28,CCR10,Ligand,Receptor,2.2
3854,Neural,Myeloid,CCL28,CCR10,Ligand,Receptor,2.2
3855,MSC,Myeloid,CCL28,CCR10,Ligand,Receptor,2.2
3856,Fibroblast,Myeloid,CCL28,CCR10,Ligand,Receptor,2.2
3857,Megakaryocyte,Myeloid,CCL28,CCR10,Ligand,Receptor,2.2
3858,Myeloid,Myeloid,CCL28,CCR10,Ligand,Receptor,2.2
3859,Neural,Neural,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3860,Neural,MSC,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3861,Neural,Fibroblast,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3862,Neural,Megakaryocyte,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3863,Neural,Myeloid,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3864,MSC,Neural,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3865,MSC,MSC,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3866,MSC,Fibroblast,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3867,MSC,Megakaryocyte,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3868,MSC,Myeloid,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3869,Fibroblast,Neural,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3870,Fibroblast,MSC,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3871,Fibroblast,Fibroblast,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3872,Fibroblast,Megakaryocyte,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3873,Fibroblast,Myeloid,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3874,Megakaryocyte,Neural,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3875,Megakaryocyte,MSC,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3876,Megakaryocyte,Fibroblast,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3877,Megakaryocyte,Megakaryocyte,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3878,Megakaryocyte,Myeloid,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3879,Myeloid,Neural,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3880,Myeloid,MSC,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3881,Myeloid,Fibroblast,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3882,Myeloid,Megakaryocyte,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3883,Myeloid,Myeloid,CCL3,IDE,Ligand,Receptor,2.1630000000000003
3884,Neural,Neural,NPPA,NPR3,Ligand,Receptor,2.2
3885,Neural,MSC,NPPA,NPR3,Ligand,Receptor,2.2
3886,Neural,Fibroblast,NPPA,NPR3,Ligand,Receptor,2.2
3887,Neural,Megakaryocyte,NPPA,NPR3,Ligand,Receptor,2.2
3888,Neural,Myeloid,NPPA,NPR3,Ligand,Receptor,2.2
3889,MSC,Neural,NPPA,NPR3,Ligand,Receptor,2.2
3890,MSC,MSC,NPPA,NPR3,Ligand,Receptor,2.2
3891,MSC,Fibroblast,NPPA,NPR3,Ligand,Receptor,2.2
3892,MSC,Megakaryocyte,NPPA,NPR3,Ligand,Receptor,2.2
3893,MSC,Myeloid,NPPA,NPR3,Ligand,Receptor,2.2
3894,Fibroblast,Neural,NPPA,NPR3,Ligand,Receptor,2.2
3895,Fibroblast,MSC,NPPA,NPR3,Ligand,Receptor,2.2
3896,Fibroblast,Fibroblast,NPPA,NPR3,Ligand,Receptor,2.2
3897,Fibroblast,Megakaryocyte,NPPA,NPR3,Ligand,Receptor,2.2
3898,Fibroblast,Myeloid,NPPA,NPR3,Ligand,Receptor,2.2
3899,Megakaryocyte,Neural,NPPA,NPR3,Ligand,Receptor,2.2
3900,Megakaryocyte,MSC,NPPA,NPR3,Ligand,Receptor,2.2
3901,Megakaryocyte,Fibroblast,NPPA,NPR3,Ligand,Receptor,2.2
3902,Megakaryocyte,Megakaryocyte,NPPA,NPR3,Ligand,Receptor,2.2
3903,Megakaryocyte,Myeloid,NPPA,NPR3,Ligand,Receptor,2.2
3904,Myeloid,Neural,NPPA,NPR3,Ligand,Receptor,2.2
3905,Myeloid,MSC,NPPA,NPR3,Ligand,Receptor,2.2
3906,Myeloid,Fibroblast,NPPA,NPR3,Ligand,Receptor,2.2
3907,Myeloid,Megakaryocyte,NPPA,NPR3,Ligand,Receptor,2.2
3908,Myeloid,Myeloid,NPPA,NPR3,Ligand,Receptor,2.2
3909,Neural,Neural,VWF,SIRPA,Ligand,Receptor,2.153
3910,Neural,MSC,VWF,SIRPA,Ligand,Receptor,2.153
3911,Neural,Fibroblast,VWF,SIRPA,Ligand,Receptor,2.153
3912,Neural,Megakaryocyte,VWF,SIRPA,Ligand,Receptor,2.153
3913,Neural,Myeloid,VWF,SIRPA,Ligand,Receptor,2.153
3914,MSC,Neural,VWF,SIRPA,Ligand,Receptor,2.153
3915,MSC,MSC,VWF,SIRPA,Ligand,Receptor,2.153
3916,MSC,Fibroblast,VWF,SIRPA,Ligand,Receptor,2.153
