"","PC1","PC2","PC3","PC4","PC5","PC6"
"COL6A2/Megakaryocyte",-0.495115393761649,-0.339002424746127,0.250890459761513,0.229881124036972,0.0931812455379293,0.172758389372904
"LPL/MSC",-0.857655917401538,1.85100605174376,1.55352440426649,-1.55182112044824,-0.320817944156697,-0.50948635564298
"SERPINE2/Neural",-0.614490978538106,-0.493717424605249,0.190331501876325,0.394028229124357,0.0274393339921294,0.0536824911618003
"SERPINE2/MSC",-0.614555148964541,-0.493732624895507,0.19033693366289,0.394058200977847,0.0273985174305876,0.0536102893158985
"SERPINE2/Fibroblast",-0.614072898487091,-0.493618392411142,0.190296112963854,0.39383295795768,0.0277052600749015,0.0541528971275239
"SERPINE2/Megakaryocyte",-0.614982951807441,-0.493833960163895,0.190373145573326,0.394258013334446,0.0271264070203092,0.0531289436765533
"LRPAP1/MSC",-0.854214485305447,1.21963115370063,1.19991436131557,-1.01147580801367,-0.267682432760081,-0.42941058712708
"DUSP18/Neural",-0.491069397830778,-0.136306531632939,-0.18395722409008,-0.0891656769988122,-0.0580813737906892,0.068704737389075
"DUSP18/MSC",-0.534528008078161,1.40699013825118,0.403103080913359,-0.922432157096401,-0.125267131553472,-0.0730233720894883
"DUSP18/Fibroblast",-0.463499362543233,1.60368014247951,0.444913914066437,-1.01944508577664,-0.078784197342585,-0.00326301049208827
"DUSP18/Megakaryocyte",-0.357662144761072,-0.149619760768816,-0.0814903558362984,-0.133567944770181,0.0490691048285779,0.231533962477295
"WNT5A/MSC",-0.889739612527543,1.46409229556473,1.34424873935481,-1.21166476178071,-0.310656157215269,-0.499862862033227
"THBS1/Fibroblast",-0.511051030488149,0.289413037075903,0.605557824066667,-0.304629239864711,0.0321002927327174,0.0786254413416448
"TFPI/MSC",-0.849317525161666,1.2207910474676,1.19950001125518,-1.01376260990378,-0.264568655522103,-0.423901195741008
"TNC/MSC",-1.87947121985657,14.1680068596092,-4.66065288507787,8.45079704201442,1.41605814647927,0.532091789637757
"LILRB1/Neural",-0.60770582147132,-0.368139794489603,-0.241518651410982,0.27404538446807,-0.0694179955909809,0.00140890180080988
"LILRB1/MSC",-0.60770582147132,-0.368139794489603,-0.241518651410982,0.27404538446807,-0.0694179955909809,0.00140890180080988
"LILRB1/Fibroblast",-0.60770582147132,-0.368139794489603,-0.241518651410982,0.27404538446807,-0.0694179955909809,0.00140890180080988
"LILRB1/Megakaryocyte",-0.60770582147132,-0.368139794489603,-0.241518651410982,0.27404538446807,-0.0694179955909809,0.00140890180080988
"LILRB1/Myeloid",-0.60770582147132,-0.368139794489603,-0.241518651410982,0.27404538446807,-0.0694179955909809,0.00140890180080988
"FBLN1/MSC",-0.557715195749862,-0.100954562808462,0.397516607475128,0.0423378419047252,0.0329862701046998,0.0718428379436562
"FBLN1/Fibroblast",-0.397642015357722,-0.315913539088915,0.242639703091111,0.184354579409269,0.155180647520416,0.282431305690512
"SEMA4A/Neural",-0.63249438733525,-0.371543903527369,0.262519077420127,0.294046242643638,0.00579927933268146,0.0181853652531605
"SEMA4A/MSC",-0.649743933235912,-0.249191812109149,0.334642841287881,0.193712152089127,-0.0153612695214291,-0.0164635460490629
"SEMA4A/Fibroblast",-0.63249438733525,-0.371543903527369,0.262519077420127,0.294046242643638,0.00579927933268146,0.0181853652531605
"SEMA4A/Myeloid",-0.63249438733525,-0.371543903527369,0.262519077420127,0.294046242643638,0.00579927933268146,0.0181853652531605
"SGPP1/Neural",-0.175926685418943,1.38029970192708,1.14249991636908,-1.32828108188858,0.163752181781229,0.333769884770312
"SGPP1/MSC",-0.376805155009349,1.96490714401757,1.5128218001669,-1.77641135866545,-0.0149631697543615,0.0315476715112311
"SGPP1/Fibroblast",-0.175926685418943,1.38029970192708,1.14249991636908,-1.32828108188858,0.163752181781229,0.333769884770312
"SGPP1/Megakaryocyte",-0.18452853269541,1.25182409389316,1.07256437596511,-1.21587267349215,0.168469566245821,0.339331904181063
"SGPP1/Myeloid",-0.18452853269541,1.25182409389316,1.07256437596511,-1.21587267349215,0.168469566245821,0.339331904181063
"ADAM17/Neural",-0.363388094442126,-0.048420619199179,0.283645805475099,-0.0960166384775188,0.126005011997994,0.267161213710851
"ADAM17/MSC",-0.383358827905242,0.522944791605105,0.00479927113100456,-0.199724919645305,0.066580817697412,0.193085626690346
"ADAM17/Fibroblast",-0.465301212671517,-0.0725782739044526,0.292277638528231,-0.0483731256102974,0.0611772680325804,0.152320779015284
"ADAM17/Megakaryocyte",-0.486720709071513,-0.337013944218105,0.250179881120665,0.225960248475403,0.0985208104469144,0.182203732980882
"APOE/MSC",-1.02376493457107,2.44384966269112,1.9209027176439,-2.01619222447941,-0.47741471452777,-0.772586104868287
"JAG1/Myeloid",-0.85294175120415,1.21993263102123,1.19980662911764,-1.01207025945955,-0.266872891051431,-0.427978560573556
"THBS2/Neural",-0.27657835205745,0.850705751500762,0.868365054712203,-0.847707045476905,0.140486245970057,0.281482794862559
"THBS2/MSC",-0.649094044104771,2.15328517624368,1.67719731410872,-1.86601598026036,-0.208533838091622,-0.30530107076593
"THBS2/Fibroblast",-0.384781396822628,0.698637230709999,0.806860389008668,-0.688778244062739,0.0818507586211557,0.174977748390255
"THBS2/Megakaryocyte",-0.384781396822628,0.698637230709999,0.806860389008668,-0.688778244062739,0.0818507586211558,0.174977748390255
"THBS2/Myeloid",-0.384781396822628,0.698637230709999,0.806860389008668,-0.688778244062739,0.0818507586211559,0.174977748390255
"COL6A1/MSC",-0.722279261728958,0.998007033818869,1.04741922958787,-0.856316775159442,-0.163385623652609,-0.250481756217143
"COL6A1/Fibroblast",-0.223246649922106,0.863338652694422,0.863850677719807,-0.872616615894295,0.174408977439571,0.341489505790216
"VEGFA/Neural",-0.391520392643414,0.064850681331647,0.454112493786685,-0.143676949114299,0.128508246398041,0.243597737231151
"VEGFA/Megakaryocyte",-0.494107295871959,-0.0858875203788961,0.39213243679046,0.0126287259820808,0.0734450274916547,0.143411752465929
"VEGFC/Neural",-0.515248739661794,-0.21733342988562,0.323258326525671,0.130893959754677,0.0701864123858128,0.134864748415054
"VEGFC/MSC",-0.556278159872028,0.152261945697331,0.538722276545426,-0.17511489859973,0.0135228842571078,0.0429788237846676
"VEGFC/Fibroblast",-0.515248739661794,-0.21733342988562,0.323258326525671,0.130893959754677,0.0701864123858128,0.134864748415054
"VCAN/MSC",-0.956078721551433,2.4598826466892,1.91517357761982,-2.04780556341724,-0.434363432263791,-0.696429152658255
"VCAM1/MSC",-0.840292911423729,1.85511907710762,1.55205425519747,-1.55993190247628,-0.309771188782137,-0.489948976899738
"COL18A1/Neural",-0.303195314153356,0.0924111329350277,0.349172609472419,-0.232864709332401,0.154137517130208,0.321011104694191
"COL18A1/MSC",-0.300038091874832,0.0931589960479829,0.34890536242252,-0.234339341928881,0.156145715642464,0.324563477460541
"COL18A1/Fibroblast",-0.611480052253271,2.21441852861455,-0.0669669940514777,-0.0153186666277979,0.0411599596561311,0.0384915285576726
"COL18A1/Megakaryocyte",-0.410857575964961,-0.0595292880514393,0.287622162594801,-0.0741885045048838,0.0958460403312058,0.215114541419316
"COL18A1/Myeloid",-0.410857575964961,-0.0595292880514393,0.287622162594801,-0.0741885045048838,0.0958460403312058,0.215114541419316
"GPC1/Fibroblast",-0.750324933293537,1.92179905129352,-0.0990114746022902,0.314793920482104,0.00371830699402265,-0.0674571320515372
"ADGRE5/Myeloid",-0.684115536099318,-0.00445743049873003,0.4788795775858,-0.00701557476479978,-0.0576012761324693,-0.085617923570117
"ICAM4/Neural",-0.351963477324053,3.31567516014417,0.96257915215991,-1.81923183169827,-0.0189415859415177,0.0543608215163225
"ICAM4/MSC",-0.191732597203964,2.80796052264013,1.05705273222858,-2.12051956764581,0.00280378335339571,0.166315334990177
"ICAM4/Fibroblast",-0.292751439219556,2.55601184482311,1.0382458488034,-2.04624584880409,-0.0731549130091848,0.0481356281173425
"ICAM4/Megakaryocyte",-0.195201080041278,2.89567553245649,1.14419063876545,-2.25826310022667,-0.0177518145595229,0.14169183583634
"ICAM4/Myeloid",-0.263693760047841,2.6136857996251,1.01413327593223,-2.01916792456248,-0.0437259266201991,0.0907091083319905
"CD53/Megakaryocyte",-0.684034281446179,-0.00443818341142189,0.478872699702163,-0.00705352603975953,-0.0575495930114823,-0.0855264993303462
"SDC4/Neural",-0.679895400790229,1.09432735930435,-1.05532149857114,1.38218360839509,0.139614064172704,0.171026613653242
"SDC4/MSC",-1.1133720215214,7.80798004551226,-6.3846693240306,5.64620117058148,0.501526472444724,0.432141931078786
"SDC4/Fibroblast",-0.751214175976938,1.90278680028705,-1.4011450536687,2.07605332330855,0.272129922868333,0.251315669610556
"SDC4/Megakaryocyte",-0.679895400790229,1.09432735930435,-1.05532149857114,1.38218360839509,0.139614064172704,0.171026613653242
"SDC4/Myeloid",-0.64464935887946,1.1440429834453,-1.64355872291535,1.07423019114972,-0.0208815439895804,0.0943301562260747
"CALCOCO2/MSC",-0.684309651491686,-0.00450341133681963,0.478896008715931,-0.00692491000668485,-0.0577247460630226,-0.0858363339539583
"CXCL12/MSC",-2.25633189654099,18.3644765896821,-5.36081326847556,11.3028180483181,2.07239085841907,0.776894293147481
"NID1/Neural",-0.360494450858861,-0.180676199589422,0.310158955155465,0.0586134237204984,0.168620195317604,0.3089877186949
"FBN1/MSC",-0.415894519247065,1.32345765219739,1.16281221670994,-1.2162003575795,0.0111175452309642,0.0637684709539726
"TIMP2/Neural",-0.396806968466602,-0.315715738391877,0.242569019497006,0.18396455702369,0.155711791600741,0.283370865079285
"TIMP2/MSC",-0.39512323767781,-0.188878850536012,0.313090152363057,0.0747873681990031,0.146594036851546,0.270024874651181
"TIMP2/Fibroblast",-0.406659649985234,-0.191611523898366,0.314066666488829,0.0801756393209391,0.139256129040932,0.257044592212995
"ADAM9/Neural",-0.187837054788203,1.25104042516552,1.0728443514099,-1.21432757304597,0.166365628211674,0.335609522524932
"ADAM9/MSC",-0.403172450814035,1.20003312019271,1.09107168680529,-1.11375163435689,0.0293983246207182,0.093323256570228
"ADAM9/Fibroblast",-0.187837054788203,1.25104042516552,1.0728443514099,-1.21432757304597,0.166365628211674,0.335609522524932
"ADAM9/Megakaryocyte",-0.187837054788203,1.25104042516552,1.0728443514099,-1.21432757304597,0.166365628211674,0.335609522524932
"ADAM9/Myeloid",-0.221268712737319,0.61093106172117,0.722355943908162,-0.656758894862016,0.196044508375956,0.374195903130398
"CALR/MSC",-0.674141914198567,2.27378993896336,1.74998143690975,-1.96270707603659,-0.23465627233807,-0.348725078068618
"IL15/Neural",-0.715970816759102,0.24087296880848,0.622903394403547,-0.208918394082346,-0.0982412303080362,-0.151941266903951
"IL15/MSC",-0.715970816759102,0.24087296880848,0.622903394403547,-0.208918394082346,-0.0982412303080362,-0.151941266903951
"IL15/Fibroblast",-0.715997291011198,0.240866697749144,0.62290563535861,-0.208906028825376,-0.0982580697076103,-0.151971054636121
"IL15/Megakaryocyte",-0.715970816759102,0.24087296880848,0.622903394403547,-0.208918394082346,-0.0982412303080362,-0.151941266903951
"IL15/Myeloid",-0.715970816759102,0.24087296880848,0.622903394403547,-0.208918394082346,-0.0982412303080362,-0.151941266903951
"EFNB1/MSC",-0.853445726989861,1.21981325237346,1.19984928880144,-1.01183486922935,-0.267193452521839,-0.42854561283589
"LYZ/Myeloid",-0.684265341736187,-0.00449291553882468,0.478892258109041,-0.00694560548489766,-0.0576965624836138,-0.0857864786331285
"GP1BA/Neural",-0.575614563257866,-0.449875021256754,-0.30072029369188,0.132552905970503,-0.100220816423614,0.00208564742213085
"GP1BA/MSC",-0.577804227423221,-0.450308956540043,-0.300561040251212,0.133361119705036,-0.101591899599833,0.00047426631461378
"GP1BA/Fibroblast",-0.577804227423221,-0.450308956540043,-0.300561040251212,0.133361119705036,-0.101591899599833,0.00047426631461378
"GP1BA/Megakaryocyte",-0.755760783678388,1.2196504837608,-0.517123798950413,0.748157441897662,0.00445791194689729,-0.025332638854907
"GP1BA/Myeloid",-0.577804227423221,-0.450308956540043,-0.300561040251212,0.133361119705036,-0.101591899599833,0.00047426631461378
"HSP90B1/MSC",-0.799764223871391,0.853214823318227,0.983314387138282,-0.711735374750023,-0.202482376471091,-0.322424099956549
"PDAP1/Neural",-0.61522589463127,-0.493891506943774,0.190393709773391,0.39437148377443,0.0269718796037088,0.0528555947045333
"PDAP1/MSC",-0.61522589463127,-0.493891506943774,0.190393709773391,0.39437148377443,0.0269718796037088,0.0528555947045333
"PDAP1/Fibroblast",-0.615207044846111,-0.49388704192388,0.19039211420867,0.394362679669806,0.0269838692978767,0.0528768036870642
"PDAP1/Megakaryocyte",-0.615234663879149,-0.493893584148681,0.190394452057847,0.394375579597015,0.0269663017894654,0.0528457279170081
"PDAP1/Myeloid",-0.61502338237419,-0.493843537099606,0.1903765678585,0.394276897067803,0.0271006906223558,0.0530834529472885
"PDGFD/Neural",-0.701543308665574,0.117852443684955,0.55101842770697,-0.107266421539439,-0.0788751889362795,-0.120467368062704
"PDGFD/MSC",-0.701543308665574,0.117852443684955,0.55101842770697,-0.107266421539439,-0.0788751889362795,-0.120467368062704
"PDGFD/Fibroblast",-0.701543308665574,0.117852443684955,0.55101842770697,-0.107266421539439,-0.0788751889362795,-0.120467368062704
"PDGFD/Megakaryocyte",-0.701543308665574,0.117852443684955,0.55101842770697,-0.107266421539439,-0.0788751889362795,-0.120467368062704
"PDGFD/Myeloid",-0.701543308665574,0.117852443684955,0.55101842770697,-0.107266421539439,-0.0788751889362795,-0.120467368062704
"SLC3A2/Fibroblast",-0.978189883884304,3.82111010109781,0.113554886755448,0.0581664519461764,-0.0893358697426551,-0.364638503334297
"SELP/Neural",-0.687960835775913,0.425126105092278,0.00720053330894801,-0.669392843452747,-0.303369458166079,-0.267101263932292
"SELP/MSC",-0.687960835775913,0.425126105092278,0.00720053330894801,-0.669392843452747,-0.303369458166079,-0.267101263932292
"SELP/Fibroblast",-0.687960835775913,0.425126105092278,0.00720053330894801,-0.669392843452747,-0.303369458166079,-0.267101263932292
"SELP/Megakaryocyte",-0.940408947830045,3.11263671243493,-0.863635058603949,0.966697122211447,-0.0161602412485241,-0.163714574206018
"SELP/Myeloid",-0.687960835775913,0.425126105092278,0.00720053330894801,-0.669392843452747,-0.303369458166079,-0.267101263932292
"EFNA1/MSC",-0.684300858126998,-0.00450132843587313,0.478895264429195,-0.00692901699423532,-0.0577191531563669,-0.0858264401443666
"SEMA4A/Megakaryocyte",-0.632494313052803,-0.371543885927717,0.262519071122759,0.294046207924364,0.00579932664210286,0.0181854488604964
"LTB4R2/Neural",-0.632456565281581,-0.371534944466199,0.262515875903394,0.294028577176997,0.00582333675195265,0.0182279210878004
"LTB4R2/MSC",-0.632456565281581,-0.371534944466199,0.262515875903394,0.294028577176997,0.00582333675195262,0.0182279210878003
"LTB4R2/Fibroblast",-0.632456565281581,-0.371534944466199,0.262515875903394,0.294028577176997,0.00582333675195262,0.0182279210878003
"LTB4R2/Megakaryocyte",-0.632456565281581,-0.371534944466199,0.262515875903394,0.294028577176997,0.00582333675195262,0.0182279210878003
"LTB4R2/Myeloid",-0.632456565281581,-0.371534944466199,0.262515875903394,0.294028577176997,0.00582333675195262,0.0182279210878003
"ARFGAP1/Fibroblast",-0.666489826604282,-0.126720418622596,0.406723972855674,0.0931428223401101,-0.0362014626522039,-0.0505457688626014
"ARFGAP1/MSC",-0.632354624389335,-0.371510797349081,0.262507247000985,0.293980964038464,0.00588817770339212,0.0183426206250374
"LAMB2/MSC",-0.686078996318081,0.274914696719305,-0.0188660965977152,0.00711464925421837,-0.126494880357306,-0.13305417161696
"COL14A1/MSC",-0.569447426884692,0.0227044231357695,0.469173380914998,-0.0605731261619921,0.0153349045797546,0.0434016898311036
"NCAM1/Neural",-0.595944494024572,-0.402708866119273,-0.415937394403859,0.134452390121424,-0.133979243659506,-0.0459218620641184
"NCAM1/MSC",-0.604244684951396,-0.386181796722652,-0.422933709322799,0.147922913208078,-0.135209950412494,-0.0362481106868666
"NCAM1/Fibroblast",-0.591915427632301,-0.448312859662827,-0.396429903141293,0.0953082397405917,-0.141450708823715,-0.0504442868609973
"NCAM1/Megakaryocyte",-0.595944494024572,-0.402708866119273,-0.415937394403859,0.134452390121424,-0.133979243659506,-0.0459218620641184
"NCAM1/Myeloid",-0.615572672616651,-0.44068649092215,0.0730832462071124,0.383633283849713,0.00625739128316991,0.0404624432186091
"LTBP3/MSC",-0.648522129194285,-0.248902398788654,0.334539420141539,0.193141488397384,-0.0145841227199143,-0.0150888238778205
"LTBP3/Neural",-0.615123692357219,-0.49386729790716,0.190385058734196,0.394323748523322,0.0270368868855595,0.0529705883716164
"LTBP3/Fibroblast",-0.615216985971012,-0.493889396716411,0.190392955689797,0.394367322841055,0.0269775460831648,0.0528656183483358
"SORBS1/Neural",-0.682887325792695,-0.00416649970831612,0.478775614187616,-0.00758923057117919,-0.056820054621977,-0.084235993382855
"SORBS1/MSC",-0.682887325792695,-0.00416649970831612,0.478775614187616,-0.00758923057117919,-0.056820054621977,-0.084235993382855
"SORBS1/Fibroblast",-0.682887325792695,-0.00416649970831612,0.478775614187616,-0.00758923057117919,-0.056820054621977,-0.084235993382855
"SORBS1/Megakaryocyte",-0.682887325792695,-0.00416649970831612,0.478775614187616,-0.00758923057117919,-0.056820054621977,-0.084235993382855
"SORBS1/Myeloid",-0.682887325792695,-0.00416649970831612,0.478775614187616,-0.00758923057117919,-0.056820054621977,-0.084235993382855
"PDGFC/Neural",-0.632484019193534,-0.371541447581831,0.262518199784368,0.29404140000369,0.00580587421638892,0.0181970310798949
"PDGFC/MSC",-0.63249246061906,-0.371543447134218,0.262518914319874,0.294045342711413,0.00580050491856327,0.0181875331442401
"PDGFC/Fibroblast",-0.632290440095548,-0.371495593768834,0.2625018140284,0.293950985677064,0.00592900316264439,0.0184148381091843
"PDGFC/Megakaryocyte",-0.7015621773302,0.117847974193986,0.551020024867468,-0.107257608622679,-0.0788871906244731,-0.120488598280962
"PDGFC/Myeloid",-0.632290440095548,-0.371495593768834,0.2625018140284,0.293950985677064,0.00592900316264439,0.0184148381091843
"FGF2/Neural",-0.841379767938743,1.85486143585871,1.55214670941806,-1.55942311232511,-0.310465383886833,-0.491173180419303
"FGF2/MSC",-0.841379767938743,1.85486143585871,1.55214670941806,-1.55942311232511,-0.310465383886833,-0.491173180419303
"FGF2/Fibroblast",-0.841379767938743,1.85486143585871,1.55214670941806,-1.55942311232511,-0.310465383886833,-0.491173180419303
"FGF2/Megakaryocyte",-0.841379767938743,1.85486143585871,1.55214670941806,-1.55942311232511,-0.310465383886833,-0.491173180419303
"FGF2/Myeloid",-0.841379767938743,1.85486143585871,1.55214670941806,-1.55942311232511,-0.310465383886833,-0.491173180419303
"CD9/Neural",-0.675733028460796,-0.00247186217300989,0.478170095145947,-0.0109305968560664,-0.0522698706880309,-0.076186470400158
"HBEGF/Neural",-0.665709639152654,0.195797984365165,0.329144473267878,-0.175942005967873,-0.105064797724397,-0.110093103065104
"HBEGF/MSC",-0.665709639152654,0.195797984365165,0.329144473267878,-0.175942005967873,-0.105064797724397,-0.110093103065104
"HBEGF/Fibroblast",-0.665709639152654,0.195797984365165,0.329144473267878,-0.175942005967873,-0.105064797724398,-0.110093103065104
"HBEGF/Megakaryocyte",-0.665709639152654,0.195797984365165,0.329144473267878,-0.175942005967873,-0.105064797724398,-0.110093103065104
"HBEGF/Myeloid",-0.665709639152654,0.195797984365165,0.329144473267878,-0.175942005967873,-0.105064797724397,-0.110093103065104
"GRN/Myeloid",-0.770466066888533,0.607278675576153,0.839507098878575,-0.508638011973651,-0.163469410028157,-0.258978148340522
"ITGB3BP/Neural",-0.615147283845764,-0.493872886111798,0.190387055665498,0.394334767316312,0.0270218811654137,0.0529440442277984
"ITGB3BP/MSC",-0.615085088103235,-0.493858153572298,0.190381791028431,0.394305717771157,0.0270614417003434,0.0530140242433187
"ITGB3BP/Fibroblast",-0.615123692357219,-0.49386729790716,0.190385058734196,0.394323748523322,0.0270368868855595,0.0529705883716164
"ITGB3BP/Megakaryocyte",-0.615015385977988,-0.493841642967686,0.190375891004131,0.394273162246414,0.0271057767825922,0.0530924501227812
"ITGB3BP/Myeloid",-0.612641224358014,-0.493279266373655,0.190174927099534,0.393164270988245,0.0286158978918069,0.0557637562324726
"MFGE8/Neural",-0.576704135322004,-0.358328656748677,0.257796641381534,0.267988487774668,0.0412855046433084,0.0809581935225287
"MFGE8/MSC",-0.574027941853789,-0.357694736738616,0.257570111619751,0.266738527595149,0.0429877375795941,0.0839693330493324
"MFGE8/Fibroblast",-0.508798021670085,0.289946800769878,0.605366914945678,-0.305682052714989,0.0335346201073966,0.0811610109403371
"MFGE8/Megakaryocyte",-0.575298635333644,-0.357995730681544,0.257677671067859,0.267332025887426,0.0421794939580121,0.0825396025711357
"LAMA4/MSC",-0.666019964332596,1.13777144130808,1.11332074509691,-0.990984379780932,-0.137789772617422,-0.202421631252018
"LAMA4/Fibroblast",-0.266838847847823,-0.0320535885321298,0.372895013259105,-0.0935207407806517,0.218002527159346,0.399124582877445
"LTF/Myeloid",-0.940668975783733,1.83134263419741,1.56055068300938,-1.51304968761227,-0.373616695583575,-0.602887784678307
"BDNF/Neural",-0.632513161928797,-0.371548350726738,0.262520666597525,0.29405501157139,0.0057873376084408,0.0181642409385145
"BDNF/MSC",-0.632513161928797,-0.371548350726738,0.262520666597525,0.29405501157139,0.0057873376084408,0.0181642409385145
"BDNF/Fibroblast",-0.873796453348422,1.34143075545535,1.27223555613047,-1.11072050208205,-0.290326554545646,-0.466683841431886
"BDNF/Megakaryocyte",-0.684272595790691,-0.00449463381537742,0.478892872093742,-0.00694221747064694,-0.0577011762561463,-0.0857946404610962
"BDNF/Myeloid",-0.87379933621088,1.34143007258549,1.27223580014313,-1.11071915562125,-0.290328388164805,-0.4666870850752
"KCNN4/Neural",-0.666296117094648,-0.126674688023416,0.406707939206807,0.093053267894556,-0.0360805478723736,-0.0503288654703775
"KCNN4/MSC",-0.615081980797215,-0.493857530681711,0.190381794639787,0.394304942527193,0.0270617315335556,0.0530167492372099
"KCNN4/Fibroblast",-0.615081980797215,-0.493857530681711,0.190381794639787,0.394304942527193,0.0270617315335556,0.0530167492372099
"KCNN4/Megakaryocyte",-0.615081980797215,-0.493857530681711,0.190381794639787,0.394304942527193,0.0270617315335556,0.0530167492372099
"KCNN4/Myeloid",-0.615081980797215,-0.493857530681711,0.190381794639787,0.394304942527193,0.0270617315335556,0.0530167492372099
"HMMR/Neural",-0.73536597788322,0.362716681721041,0.695209103083842,-0.308249511846976,-0.12076859525422,-0.189005277981715
"HMMR/MSC",-0.648028045169821,-0.248785492741412,0.334497902927503,0.192911492063195,-0.0142717834311276,-0.0145337840837611
"HMMR/Fibroblast",-0.648028045169821,-0.248785492741412,0.334497902927503,0.192911492063195,-0.0142717834311276,-0.0145337840837611
"HMMR/Megakaryocyte",-0.648028045169821,-0.248785492741412,0.334497902927503,0.192911492063195,-0.0142717834311276,-0.0145337840837611
"HMMR/Myeloid",-0.648028045169821,-0.248785492741412,0.334497902927503,0.192911492063195,-0.0142717834311276,-0.0145337840837611
"ABCA1/Neural",-0.769391473789411,0.607533046460641,0.839416543965512,-0.509138890498041,-0.162788463210597,-0.25777023420921
"ABCA1/MSC",-0.769391473789411,0.607533046460641,0.839416543965512,-0.509138890498041,-0.162788463210597,-0.25777023420921
"ABCA1/Fibroblast",-0.769391473789411,0.607533046460641,0.839416543965512,-0.509138890498041,-0.162788463210597,-0.25777023420921
"ABCA1/Megakaryocyte",-0.769391473789411,0.607533046460641,0.839416543965512,-0.509138890498041,-0.162788463210597,-0.25777023420921
"ABCA1/Myeloid",-0.769391473789411,0.607533046460641,0.839416543965512,-0.509138890498041,-0.162788463210597,-0.25777023420921
"IDE/Neural",-0.661667522488538,0.381285757810558,-1.00492638540126,0.374593336657261,-0.168733325567709,-0.0738206886249861
"IDE/MSC",-0.612921676094065,-0.178427288642828,-0.76549952941595,-0.105835120142183,-0.260839501870951,-0.128719065527152
"IDE/Fibroblast",-0.609549554443294,-0.215738078437063,-0.749540222885716,-0.13785610051817,-0.266908606290078,-0.132498530696907
"IDE/Megakaryocyte",-0.592595442286237,-0.325696258112245,-0.826980203790146,-0.0266296158112899,-0.243259248880019,-0.0980643864860107
"IDE/Myeloid",-0.590752877245525,-0.338119812347185,-0.821672964853486,-0.0372418954391463,-0.24486538827843,-0.100093153352634
"CCL2/MSC",-0.855842035792528,1.21924562964232,1.20005212750157,-1.01071563346246,-0.26871766143357,-0.431241838362745
"SPN/Megakaryocyte",-0.662659315894832,0.000624977523964023,0.477063406607177,-0.0170370102966231,-0.0439538382976256,-0.0614763448648493
"IL2RG/Megakaryocyte",-0.72795211089231,0.651423528216249,0.348319506167763,-0.770396934809435,-0.288958357534098,-0.312106863060174
"DEFA1B/Myeloid",-0.819168584452483,1.22793259516976,1.19694788724014,-1.02784449569973,-0.245391154167862,-0.389978511606813
"DEFA1/Myeloid",-0.846454839424423,1.22146919734157,1.19925756662939,-1.0151000014353,-0.262746985437058,-0.420679849915683
"COL1A1/MSC",-0.23587067572186,4.90636613502633,3.12615623202708,-4.33522505058958,-0.159659903796249,-0.160409118054989
"CD40LG/Neural",-0.720484449963604,0.745556052555167,0.905940026546715,-0.640373446601203,-0.141866761448162,-0.217981490293423
"CD40LG/MSC",-0.720484449963604,0.745556052555167,0.905940026546715,-0.640373446601203,-0.141866761448162,-0.217981490293423
"CD40LG/Fibroblast",-0.720484449963604,0.745556052555167,0.905940026546715,-0.640373446601203,-0.141866761448162,-0.217981490293424
"CD40LG/Megakaryocyte",-0.720484449963604,0.745556052555167,0.905940026546715,-0.640373446601203,-0.141866761448162,-0.217981490293423
"CD40LG/Myeloid",-0.720484449963604,0.745556052555167,0.905940026546715,-0.640373446601203,-0.141866761448162,-0.217981490293423
"SERPING1/MSC",-0.767216092372546,0.608048447412792,0.839232146441797,-0.510155596482951,-0.161403136977725,-0.255321836235305
"C4B/Neural",-0.700555328759159,0.118086457598368,0.550934828601946,-0.10772779850702,-0.0782469573693245,-0.119355820818112
"C4B/MSC",-0.700555328759159,0.118086457598368,0.550934828601946,-0.10772779850702,-0.0782469573693245,-0.119355820818112
"C4B/Fibroblast",-0.700555328759159,0.118086457598368,0.550934828601946,-0.10772779850702,-0.0782469573693245,-0.119355820818112
"C4B/Megakaryocyte",-0.700555328759159,0.118086457598368,0.550934828601946,-0.10772779850702,-0.0782469573693245,-0.119355820818112
"C4B/Myeloid",-0.700555328759159,0.118086457598368,0.550934828601946,-0.10772779850702,-0.0782469573693245,-0.119355820818112
"PLAT/Neural",-0.605006261906001,0.140719524329061,0.542846957734725,-0.152355561691445,-0.017471542770472,-0.0118480584357779
"PLAT/MSC",-0.619331390561403,0.137326277235506,0.54405952627118,-0.14566477470726,-0.0265832554323424,-0.0279660864024106
"PLAT/Fibroblast",-0.603969694046544,0.0145270013404231,0.472095567665979,-0.0444489181423513,-0.00662353863004131,0.00455867974129881
"PLAT/Megakaryocyte",-0.604442325120412,0.140853106155948,0.542799222596465,-0.152618957642782,-0.0171128423331733,-0.011213540653535
"PLAT/Myeloid",-0.598732998338246,0.015767437148424,0.471652300962211,-0.0468948030349132,-0.0032926598344227,0.0104507879537642
"BTLA/Neural",-0.631130551146033,-0.23811931391394,0.235596118128459,0.137021309008163,-0.0340667903228463,-0.017236188513496
"BTLA/MSC",-0.818435888616392,1.57531947728098,-0.0123635870324011,0.610225553749829,0.0280126552199412,-0.0891088274372894
"BTLA/Fibroblast",-0.638165556258032,-0.239785722031324,0.23619160499043,0.140307123880454,-0.0385415107293733,-0.0251516782822254
